Kode Unit Motor,Tahun Kendaraan,Kilometer,Usia_Kendaraan,Kondisi_Oli,Kondisi_Rem,KM_Terakhir_Ganti_Oli,Bulan_Terakhir_Ganti_Oli,KM_Per_Tahun,Jumlah_Keluhan,Jns Service
9,2019,30799,2,1,1,2110,10,15399,4,0
9,2024,266,0,1,0,79,12,266,0,1
2,2021,20417,2,2,2,1657,6,10208,1,1
12,2019,26432,2,1,2,7924,9,13216,4,0
7,2020,26081,3,0,2,528,1,8693,0,1
1,2022,0,0,0,0,0,5,0,0,1
6,2019,38050,5,0,1,40,1,7610,1,1
0,2021,23709,2,1,2,2862,11,11854,2,0
0,2024,44,0,1,0,27,10,44,0,1
0,2022,0,0,0,0,0,1,0,0,1
8,2022,452,0,2,0,277,8,452,0,1
0,2020,44435,3,0,1,596,1,14811,3,0
12,2022,0,0,2,0,0,6,0,1,1
6,2018,36736,3,0,1,789,2,12245,2,0
12,2022,27060,2,1,2,132,12,13530,2,0
9,2021,12579,1,2,0,2359,3,12579,1,0
5,2020,7686,1,1,0,6295,10,7686,3,0
4,2019,39803,5,0,1,1595,3,7960,2,0
0,2021,9785,1,1,0,2091,9,9785,0,1
6,2020,31396,4,1,1,4932,7,7849,4,0
0,2020,15078,1,2,0,2220,3,15078,0,1
6,2022,475,0,0,0,108,5,475,0,1
3,2018,23697,4,1,1,1749,10,5924,3,0
9,2022,16313,1,1,2,5788,8,16313,3,0
2,2021,441,0,0,0,73,4,441,0,1
9,2019,23462,2,0,2,302,4,11731,3,0
1,2019,30922,3,0,1,1920,2,10307,2,0
0,2018,20902,3,2,2,523,7,6967,0,1
9,2018,84195,6,1,1,6322,9,14032,3,0
1,2018,15849,3,2,2,497,8,5283,1,0
12,2018,28856,3,2,1,414,6,9618,4,0
9,2019,56484,4,1,1,2603,12,14121,4,0
6,2022,0,0,1,0,0,11,0,4,0
1,2019,24282,3,1,2,6706,11,8094,2,0
9,2021,13855,1,0,0,1260,4,13855,0,1
6,2020,9859,1,1,0,4947,7,9859,3,0
9,2023,12341,1,1,0,3686,8,12341,3,0
10,2018,63350,6,1,1,4813,8,10558,4,0
9,2022,0,0,2,0,0,8,0,2,0
5,2019,27669,3,0,2,1100,1,9223,0,1
0,2020,30394,2,0,1,1022,2,15197,1,1
1,2018,36007,6,0,1,243,1,6001,2,0
1,2019,51817,5,0,1,58,2,10363,3,0
2,2019,31511,4,1,1,209,10,7877,1,1
11,2019,17456,2,0,2,955,2,8728,0,1
8,2021,96,0,1,0,87,11,96,1,0
12,2018,93387,6,2,1,525,6,15564,3,0
5,2018,27887,3,0,2,484,1,9295,0,1
4,2022,21443,2,1,2,1398,9,10721,4,0
7,2019,39533,4,1,1,3935,6,9883,4,0
13,2020,25245,2,2,2,2573,3,12622,2,0
8,2019,34781,3,2,1,3015,3,11593,4,0
12,2020,25145,2,0,2,2159,4,12572,2,0
6,2022,9869,1,0,0,1889,4,9869,0,1
4,2019,37084,4,1,1,2107,10,9271,4,0
4,2020,15701,2,1,0,687,10,7850,2,0
6,2018,41226,5,2,1,155,8,8245,0,1
2,2018,15172,3,2,2,2804,5,5057,4,0
12,2021,10958,1,1,0,3594,4,10958,3,0
0,2023,12080,1,0,0,539,2,12080,0,1
0,2022,16408,2,0,2,812,1,8204,0,1
6,2023,0,0,0,0,0,4,0,0,1
1,2022,9938,2,0,0,297,1,4969,0,1
0,2021,10576,1,2,0,2527,3,10576,1,0
0,2021,9851,1,0,0,716,1,9851,0,1
10,2021,23175,3,0,2,1514,3,7725,1,1
7,2019,10582,2,0,0,669,1,5291,0,1
5,2020,31258,3,2,1,788,8,10419,4,0
7,2021,0,0,1,0,0,10,0,1,1
5,2023,9049,1,1,0,3041,11,9049,2,0
6,2022,12925,1,0,0,1265,1,12925,0,1
0,2019,27936,3,0,2,2163,3,9312,3,0
7,2019,24444,4,0,1,1630,2,6111,0,1
2,2021,77,0,0,0,71,2,77,1,1
5,2019,21058,3,0,2,1798,5,7019,1,1
9,2018,47894,4,0,1,229,2,11973,3,0
12,2022,19296,2,1,2,3650,6,9648,3,0
1,2018,25096,4,0,1,926,2,6274,2,0
6,2019,55336,5,1,1,3977,8,11067,3,0
8,2019,51502,4,0,1,475,5,12875,3,0
6,2022,18666,2,2,2,22,6,9333,1,0
2,2019,46412,5,0,1,573,2,9282,4,0
10,2018,34094,5,2,1,2551,7,6818,4,0
13,2021,15914,2,1,0,7298,9,7957,3,0
9,2019,36422,3,1,1,2620,11,12140,1,1
4,2020,11633,2,0,0,748,2,5816,0,1
9,2019,32358,4,1,1,5516,10,8089,3,0
7,2021,133,0,0,0,50,5,133,1,1
7,2018,41940,4,1,1,5573,10,10485,4,0
12,2023,0,0,0,0,0,3,0,0,1
6,2022,14243,2,2,0,2159,8,7121,3,0
4,2021,21336,2,0,2,537,5,10668,0,1
8,2019,12942,2,1,0,6078,10,6471,3,0
6,2019,15156,2,1,0,8779,11,7578,0,1
7,2021,18122,3,1,2,9375,12,6040,2,0
13,2021,0,0,1,0,0,12,0,2,0
1,2020,16064,3,0,2,1628,2,5354,3,0
10,2021,0,0,0,0,0,1,0,0,1
0,2020,26371,2,0,2,2127,5,13185,2,0
9,2019,26691,2,1,2,5821,12,13345,3,0
2,2020,15731,2,1,0,5972,9,7865,0,1
5,2020,26592,4,0,1,1913,2,6648,2,0
10,2019,22784,2,1,2,3700,8,11392,3,0
6,2020,11369,1,2,0,2316,4,11369,0,1
6,2020,9667,1,2,0,1786,7,9667,3,0
10,2019,49910,5,1,1,1101,11,9982,2,0
0,2018,38136,3,1,1,4936,10,12712,3,0
6,2021,10768,1,1,0,3326,12,10768,2,0
9,2018,35307,3,1,1,4185,11,11769,3,0
8,2019,17091,2,1,2,4860,7,8545,3,0
10,2019,28111,2,1,1,5025,8,14055,1,0
0,2020,38850,4,2,1,442,7,9712,4,0
0,2021,412,0,0,0,48,2,412,0,1
5,2022,16096,2,0,2,1174,4,8048,2,0
6,2020,45129,4,1,1,7839,11,11282,1,0
6,2024,0,0,1,0,0,9,0,2,0
5,2021,19133,2,0,2,1574,3,9566,0,1
2,2022,8266,1,1,0,1153,9,8266,3,0
7,2019,19315,4,2,2,269,7,4828,3,0
0,2022,28022,2,2,1,329,8,14011,4,0
0,2020,18094,2,1,2,4720,11,9047,4,0
1,2022,9768,2,2,0,3500,4,4884,0,1
0,2021,6761,1,2,0,2743,4,6761,0,1
10,2024,0,0,1,0,0,12,0,1,1
2,2021,0,0,2,0,0,6,0,1,1
7,2018,41935,5,0,1,680,1,8387,1,0
1,2021,10294,1,1,0,919,12,10294,2,0
10,2018,33461,3,2,1,1526,7,11153,3,0
8,2019,39758,5,1,1,3627,10,7951,3,0
3,2023,0,0,0,0,0,3,0,0,1
3,2022,19230,2,0,2,841,2,9615,0,1
10,2019,31359,4,0,1,1243,2,7839,1,0
12,2023,10039,1,1,0,6103,10,10039,4,0
10,2021,13413,2,1,0,8102,10,6706,1,1
6,2020,11665,1,2,0,1277,6,11665,0,1
6,2020,19230,2,2,2,1390,7,9615,2,0
12,2019,27563,3,1,2,8467,10,9187,3,0
9,2018,92962,6,0,1,532,1,15493,1,0
5,2019,18879,3,0,2,218,5,6293,0,1
4,2021,29124,3,0,1,68,1,9708,3,0
7,2018,16388,3,1,2,4437,5,5462,3,0
1,2018,27335,3,1,2,3514,11,9111,3,0
1,2023,149,0,1,0,23,11,149,3,0
8,2018,54239,4,2,1,1343,7,13559,4,0
1,2023,0,0,1,0,0,12,0,4,0
7,2018,39335,4,0,1,610,4,9833,2,0
1,2022,11701,2,2,0,2406,5,5850,0,1
6,2021,9359,1,2,0,2586,5,9359,3,0
12,2019,31311,3,0,1,1172,5,10437,2,0
2,2022,14928,2,0,0,1991,3,7464,0,1
3,2019,32946,5,2,1,2520,6,6589,3,0
5,2019,42447,5,1,1,8039,12,8489,4,0
1,2019,12490,2,0,0,1091,4,6245,0,1
6,2019,33777,3,1,1,6011,9,11259,4,0
7,2019,32215,3,1,1,2439,10,10738,2,0
7,2020,5903,1,0,0,392,2,5903,0,1
3,2023,8545,1,0,0,261,2,8545,1,1
12,2022,13356,1,1,0,4595,6,13356,2,0
13,2020,11115,1,2,0,792,8,11115,0,1
0,2024,0,0,2,0,0,6,0,1,1
4,2022,0,0,0,0,0,5,0,0,1
13,2023,9758,1,1,0,1074,10,9758,1,0
0,2021,42155,3,2,1,3287,6,14051,2,0
7,2020,9879,1,0,0,1198,4,9879,0,1
7,2021,9492,1,1,0,6808,9,9492,1,0
13,2022,15303,2,2,0,1915,7,7651,0,1
5,2021,8918,1,1,0,5069,9,8918,0,1
5,2023,0,0,1,0,0,10,0,3,0
2,2023,9246,1,1,0,3789,8,9246,4,0
7,2023,10554,1,0,0,915,3,10554,0,1
2,2019,16684,3,1,2,2519,9,5561,3,0
0,2021,0,0,0,0,0,3,0,0,1
4,2021,6812,1,2,0,1358,8,6812,2,0
2,2021,0,0,0,0,0,5,0,0,1
6,2018,20153,3,1,2,4605,6,6717,2,0
0,2020,22265,2,2,2,2432,4,11132,0,1
9,2023,10906,1,0,0,864,1,10906,0,1
9,2021,23,0,1,0,5,12,23,3,0
13,2021,27292,3,1,2,2063,9,9097,4,0
5,2020,31321,3,0,1,745,1,10440,3,0
12,2019,24989,2,1,2,2966,9,12494,3,0
7,2019,21197,2,1,2,5794,10,10598,4,0
9,2021,18695,2,1,2,5384,7,9347,3,0
3,2018,16826,3,1,2,4797,7,5608,4,0
4,2018,20283,3,1,2,6013,9,6761,3,0
11,2019,25146,2,0,2,1167,2,12573,0,1
9,2021,3,0,2,0,1,7,3,0,1
11,2020,10048,1,1,0,1991,12,10048,0,1
0,2022,22583,2,1,2,7180,12,11291,3,0
0,2020,11831,1,1,0,4989,7,11831,2,0
3,2023,0,0,2,0,0,6,0,1,1
8,2020,30999,4,2,1,2026,8,7749,3,0
9,2021,25914,2,2,2,2499,4,12957,1,1
7,2018,23667,3,0,2,250,1,7889,1,1
13,2021,35165,3,1,1,4867,7,11721,3,0
7,2024,0,0,1,0,0,12,0,2,0
0,2019,41939,3,0,1,593,4,13979,3,0
6,2020,23549,2,0,2,1064,3,11774,0,1
1,2022,0,0,2,0,0,7,0,2,0
0,2019,60565,5,0,1,1234,1,12113,2,0
4,2022,14947,2,2,0,2859,3,7473,0,1
6,2019,33902,3,1,1,5215,7,11300,4,0
4,2018,37934,6,1,1,1258,10,6322,4,0
10,2018,39233,3,0,1,46,2,13077,2,1
4,2021,6900,1,0,0,1187,3,6900,0,1
4,2018,43986,5,0,1,1808,2,8797,1,1
6,2021,6989,1,2,0,2505,6,6989,0,1
9,2020,28225,2,1,1,4159,10,14112,4,0
1,2019,18628,2,1,2,4148,11,9314,0,1
2,2018,26626,4,0,1,1472,2,6656,2,0
5,2022,19971,2,1,2,4574,11,9985,1,0
1,2019,39988,5,0,1,2035,4,7997,3,0
5,2018,62597,6,0,1,1317,2,10432,3,0
4,2019,18460,2,0,2,565,5,9230,0,1
4,2018,33903,6,1,1,191,11,5650,4,0
9,2019,27351,2,1,2,1464,9,13675,4,0
7,2020,31019,4,1,1,1935,12,7754,3,0
12,2019,40433,3,2,1,2744,5,13477,3,0
0,2022,16582,2,2,2,3336,6,8291,3,0
6,2019,28819,3,0,1,1262,2,9606,4,0
5,2020,7459,1,1,0,3643,10,7459,4,0
5,2020,15581,2,0,0,2047,3,7790,0,1
12,2019,57199,4,0,1,417,4,14299,3,0
10,2021,22110,3,1,2,3743,12,7370,2,0
0,2019,34537,4,1,1,5086,8,8634,4,0
6,2019,12112,2,1,0,3165,10,6056,3,0
0,2018,55285,4,1,1,1263,11,13821,4,0
6,2022,24055,2,1,2,9271,12,12027,2,0
6,2023,11317,1,0,0,1300,1,11317,0,1
0,2018,42764,6,1,1,1298,10,7127,3,0
6,2018,47661,4,2,1,2498,7,11915,3,0
0,2020,12007,1,1,0,3710,7,12007,3,0
9,2020,48520,3,0,1,535,1,16173,4,0
3,2019,22767,4,1,1,1480,11,5691,3,0
12,2020,17431,2,1,2,5328,9,8715,4,0
0,2021,9646,1,2,0,2455,4,9646,0,1
2,2019,26462,4,1,1,10285,12,6615,3,0
2,2019,46938,5,1,1,863,11,9387,1,1
6,2023,0,0,0,0,0,1,0,0,1
3,2021,7850,1,1,0,3590,5,7850,4,0
9,2019,30948,3,2,1,2201,2,10316,1,0
0,2021,21392,3,2,2,1424,6,7130,0,1
1,2018,25865,4,1,1,7150,11,6466,4,0
7,2021,296,0,1,0,237,12,296,2,1
0,2018,54209,4,0,1,1183,4,13552,2,0
12,2019,22377,2,1,2,2178,10,11188,3,0
6,2018,29953,5,1,1,1702,9,5990,2,0
1,2021,0,0,0,0,0,2,0,0,1
6,2021,201,0,1,0,37,9,201,2,0
5,2020,30240,3,2,1,2723,8,10080,3,0
12,2020,25962,2,1,2,3551,10,12981,2,0
4,2020,10223,1,0,0,504,1,10223,1,1
1,2020,25240,3,2,2,513,7,8413,1,1
2,2023,7856,1,1,0,2579,9,7856,1,1
8,2021,0,0,1,0,0,9,0,3,0
13,2024,0,0,0,0,0,2,0,0,1
8,2020,49514,4,2,1,2768,5,12378,3,0
6,2023,243,0,2,0,31,8,243,4,0
3,2018,34165,4,0,1,756,1,8541,0,1
2,2021,23175,3,1,2,2434,12,7725,2,0
7,2020,28328,3,1,1,7708,10,9442,2,0
9,2019,64897,5,0,1,224,2,12979,3,0
4,2024,0,0,1,0,0,11,0,2,0
3,2019,29040,3,1,1,3597,6,9680,4,0
5,2019,12158,2,1,0,3506,6,6079,2,0
1,2020,9741,1,1,0,4601,12,9741,2,1
4,2018,30724,3,1,1,6151,7,10241,3,0
5,2019,19731,2,1,2,173,11,9865,1,1
2,2021,11259,1,1,0,8122,12,11259,3,0
12,2018,66798,5,1,1,5559,10,13359,4,0
4,2018,24203,4,0,1,952,1,6050,3,0
1,2018,16171,3,1,2,7317,12,5390,3,0
4,2021,204,0,1,0,46,9,204,2,0
6,2020,11315,1,0,0,181,2,11315,0,1
8,2021,7785,1,0,0,83,2,7785,0,1
3,2023,166,0,0,0,116,1,166,1,1
4,2020,6451,1,0,0,915,2,6451,0,1
1,2019,42783,5,1,1,6858,9,8556,3,0
6,2021,26635,3,1,2,3860,4,8878,4,0
9,2019,29872,4,2,1,3037,6,7468,2,0
10,2021,16329,2,2,2,2416,5,8164,4,0
1,2021,0,0,1,0,0,10,0,0,1
5,2019,39990,5,0,1,774,1,7998,4,0
6,2022,0,0,1,0,0,11,0,3,0
12,2021,0,0,2,0,0,7,0,3,0
5,2020,31698,3,2,1,2028,8,10566,2,0
12,2020,38459,4,0,1,1011,1,9614,1,1
5,2019,18557,2,0,2,1743,2,9278,0,1
12,2020,29955,3,0,1,313,4,9985,3,0
5,2019,23619,3,0,2,818,4,7873,2,0
6,2020,28786,3,0,1,787,1,9595,2,0
6,2021,14038,2,2,0,2751,6,7019,3,0
5,2019,37184,4,2,1,2353,3,9296,1,0
6,2021,12043,2,1,0,4075,8,6021,2,0
10,2020,23248,3,1,2,8369,12,7749,0,1
3,2020,5528,1,1,0,3761,8,5528,0,1
10,2018,32570,4,1,1,3627,11,8142,3,0
7,2021,26411,3,2,2,2294,2,8803,0,1
7,2021,394,0,1,0,317,9,394,0,1
7,2018,19114,4,1,2,4701,6,4778,2,0
5,2023,189,0,2,0,109,7,189,1,0
9,2019,20674,2,1,2,3685,5,10337,3,0
6,2019,19409,2,2,2,3138,5,9704,0,1
1,2019,21323,2,1,2,9268,12,10661,3,0
0,2018,52943,4,0,1,211,2,13235,0,1
5,2020,13410,2,1,0,4842,7,6705,1,1
13,2018,85220,6,2,1,1441,8,14203,4,0
1,2019,45643,5,1,1,6931,12,9128,0,1
9,2018,31608,4,0,1,2003,5,7902,3,0
2,2022,9555,1,1,0,6011,10,9555,1,1
7,2023,218,0,1,0,139,12,218,4,0
9,2018,64723,5,0,1,1444,2,12944,3,0
4,2021,6173,1,0,0,747,1,6173,2,0
6,2023,10603,1,0,0,1589,2,10603,0,1
1,2021,12014,2,0,0,300,2,6007,0,1
10,2022,166,0,2,0,36,8,166,4,0
7,2020,37703,4,0,1,1539,5,9425,0,1
9,2022,0,0,0,0,0,5,0,0,1
9,2023,0,0,0,0,0,5,0,0,1
4,2019,22345,3,1,2,984,9,7448,4,0
1,2021,0,0,0,0,0,5,0,0,1
6,2019,21543,2,1,2,603,12,10771,0,1
13,2018,31147,3,0,1,630,4,10382,2,0
6,2020,27031,4,1,1,5852,9,6757,3,0
9,2019,14561,2,1,0,9603,12,7280,3,0
5,2020,29088,4,0,1,1637,5,7272,3,0
0,2022,14074,1,1,0,3714,8,14074,2,0
2,2023,0,0,0,0,0,5,0,0,1
5,2019,21068,2,0,2,1519,4,10534,1,1
1,2020,30528,4,0,1,667,1,7632,1,0
3,2019,35778,5,1,1,2060,11,7155,0,1
6,2022,222,0,1,0,98,9,222,2,0
8,2020,18392,2,0,2,1115,1,9196,0,1
9,2021,0,0,1,0,0,12,0,3,0
2,2018,28740,6,0,1,1630,3,4790,4,0
5,2022,9044,1,1,0,3475,12,9044,2,0
1,2023,5709,1,1,0,1091,12,5709,1,1
1,2024,0,0,1,0,0,9,0,3,0
3,2020,8416,1,1,0,5363,8,8416,4,0
0,2019,47914,5,1,1,2817,9,9582,4,0
1,2020,17167,2,0,2,113,1,8583,0,1
3,2019,14816,2,1,0,5195,11,7408,3,0
6,2021,5392,1,1,0,4237,6,5392,4,0
0,2018,21452,3,2,2,73,7,7150,0,1
9,2019,61197,5,0,1,748,2,12239,2,0
9,2021,33881,3,0,1,500,1,11293,2,0
4,2020,17571,3,1,2,1711,9,5857,2,0
1,2018,18129,3,2,2,2912,3,6043,0,1
2,2021,25011,3,1,2,3145,9,8337,4,0
4,2019,30117,3,0,1,637,3,10039,3,0
10,2022,276,0,2,0,152,6,276,1,1
13,2021,11795,1,0,0,1101,2,11795,0,1
11,2019,17342,2,0,2,284,3,8671,0,1
0,2018,36391,3,1,1,7734,10,12130,1,1
5,2020,28046,4,2,1,3368,4,7011,2,0
5,2020,42482,4,0,1,1404,4,10620,2,0
8,2022,26,0,1,0,10,12,26,0,1
6,2019,39356,5,1,1,4619,12,7871,4,0
6,2020,22805,4,1,1,7982,10,5701,4,0
9,2021,395,0,1,0,337,11,395,0,1
0,2020,10367,1,0,0,1424,2,10367,0,1
7,2019,36615,5,1,1,5077,6,7323,4,0
9,2018,47203,3,2,1,3364,8,15734,3,0
6,2020,22197,2,1,2,10,9,11098,4,0
10,2021,0,0,0,0,0,3,0,0,1
9,2022,5,0,1,0,4,9,5,4,0
4,2021,15684,2,2,0,1727,6,7842,1,0
4,2021,6698,1,0,0,653,4,6698,0,1
1,2022,0,0,1,0,0,11,0,3,0
1,2019,9687,2,0,0,1833,3,4843,0,1
3,2019,27102,4,1,1,5621,8,6775,4,0
9,2018,79896,5,1,1,3501,8,15979,3,0
1,2021,6933,1,2,0,369,8,6933,1,0
4,2019,25245,3,1,2,7469,10,8415,4,0
12,2018,43288,5,1,1,4182,8,8657,2,0
12,2018,41531,3,1,1,3822,6,13843,3,0
1,2020,21831,4,2,1,2869,5,5457,3,0
4,2019,12938,2,1,0,1569,9,6469,2,0
6,2022,0,0,0,0,0,2,0,1,1
0,2023,10704,1,2,0,870,7,10704,0,1
1,2019,16786,2,1,2,4074,7,8393,2,0
1,2022,308,0,2,0,13,7,308,1,1
9,2021,25054,2,1,2,8352,10,12527,2,0
6,2019,24191,3,2,2,780,7,8063,0,1
1,2024,248,0,0,0,195,2,248,0,1
12,2022,0,0,0,0,0,3,0,0,1
9,2018,25837,3,0,2,2095,3,8612,1,0
6,2019,43322,4,1,1,7940,12,10830,4,0
5,2021,27,0,1,0,23,10,27,2,0
1,2024,16,0,2,0,14,8,16,0,1
7,2018,43683,6,0,1,87,2,7280,1,1
5,2022,12678,2,0,0,1406,3,6339,0,1
0,2019,15798,2,1,0,4886,9,7899,2,0
7,2018,18680,3,1,2,570,11,6226,3,0
0,2018,47507,4,1,1,5431,8,11876,4,0
6,2023,84,0,0,0,58,4,84,0,1
9,2021,459,0,0,0,418,4,459,1,1
0,2021,13081,1,0,0,1475,1,13081,0,1
0,2019,51389,5,1,1,830,11,10277,4,0
1,2019,16399,2,1,2,7362,10,8199,0,1
10,2021,11287,1,0,0,1394,2,11287,0,1
13,2018,31089,3,1,1,6612,10,10363,4,0
1,2024,0,0,0,0,0,3,0,0,1
9,2020,10918,1,2,0,2828,3,10918,0,1
4,2020,19264,3,1,2,5773,7,6421,2,0
0,2022,26415,2,0,2,1234,3,13207,3,0
5,2019,23944,3,1,2,7924,11,7981,4,0
4,2019,36703,4,0,1,236,1,9175,2,0
4,2020,19306,4,1,2,3898,8,4826,3,0
6,2019,16680,2,0,2,1938,2,8340,1,0
1,2020,25304,4,1,1,6498,8,6326,4,0
1,2020,9800,1,1,0,2776,12,9800,3,0
9,2019,37011,5,1,1,6977,8,7402,4,0
1,2018,39310,4,1,1,7234,12,9827,3,0
12,2020,10031,1,0,0,100,5,10031,0,1
9,2023,13007,1,1,0,7746,10,13007,1,1
9,2023,16477,1,1,2,4341,5,16477,4,0
9,2019,56875,5,0,1,1460,1,11375,4,0
12,2023,12873,1,0,0,726,1,12873,0,1
5,2020,35361,4,1,1,6452,8,8840,4,0
3,2018,37437,6,1,1,2037,12,6239,4,0
11,2022,500,0,0,0,27,3,500,1,1
6,2021,9,0,1,0,8,10,9,1,1
1,2018,33692,4,1,1,3636,6,8423,1,0
9,2020,26118,2,1,2,6523,8,13059,3,0
7,2019,43795,5,0,1,470,1,8759,3,0
6,2020,7617,1,0,0,316,1,7617,0,1
3,2019,40097,4,1,1,4831,6,10024,4,0
4,2018,40909,4,1,1,6073,9,10227,3,0
5,2018,30670,4,2,1,2587,6,7667,2,0
9,2019,32073,3,0,1,1673,4,10691,3,0
5,2018,37315,4,1,1,118,11,9328,2,0
4,2020,14238,2,1,0,2354,9,7119,4,0
0,2019,14545,2,0,0,44,3,7272,1,1
10,2019,22036,3,2,2,1322,7,7345,1,1
5,2021,19095,3,1,2,3912,5,6365,4,0
6,2022,10412,1,1,0,6638,10,10412,0,1
7,2021,7213,1,1,0,3898,10,7213,2,0
8,2020,9195,1,1,0,3216,10,9195,3,0
6,2019,30181,4,1,1,6560,10,7545,0,1
5,2023,7766,1,2,0,2209,8,7766,1,1
0,2018,32486,3,2,1,3200,6,10828,3,0
6,2019,23346,2,0,2,754,2,11673,0,1
12,2022,0,0,2,0,0,7,0,1,0
6,2021,182,0,0,0,6,1,182,0,1
5,2021,25799,3,0,2,358,1,8599,0,1
5,2018,29362,5,2,1,2377,6,5872,3,0
6,2020,26129,4,0,1,1960,5,6532,3,0
6,2019,22808,3,1,2,3732,8,7602,3,0
7,2021,19586,3,0,2,1945,4,6528,0,1
2,2018,20176,4,2,1,1808,8,5044,4,0
3,2024,270,0,1,0,242,12,270,2,0
6,2019,31670,4,1,1,3583,7,7917,3,0
4,2019,15983,2,0,0,1153,2,7991,0,1
11,2023,429,0,1,0,193,11,429,0,1
7,2022,8119,1,2,0,3343,7,8119,3,0
3,2018,31807,5,1,1,6869,10,6361,4,0
13,2018,44629,4,1,1,3665,7,11157,4,0
9,2021,23121,2,1,2,642,9,11560,0,1
9,2020,40194,4,0,1,152,2,10048,3,0
6,2021,0,0,0,0,0,4,0,0,1
5,2024,210,0,1,0,55,10,210,1,0
1,2021,0,0,2,0,0,6,0,3,0
1,2019,10830,2,1,0,2585,10,5415,0,1
9,2021,41860,3,1,1,5200,8,13953,1,1
9,2022,70,0,1,0,61,12,70,3,0
7,2022,0,0,1,0,0,9,0,3,0
9,2021,33984,3,0,1,1277,2,11328,1,1
12,2020,10772,1,2,0,6,7,10772,0,1
10,2022,140,0,1,0,100,9,140,3,0
12,2020,32159,2,1,1,3202,9,16079,2,0
6,2018,61657,6,2,1,2575,3,10276,3,0
9,2019,59766,5,0,1,527,1,11953,2,0
7,2021,29359,3,0,1,821,1,9786,3,0
5,2018,20666,3,0,2,1365,3,6888,0,1
5,2021,19817,2,1,2,4797,9,9908,3,0
6,2022,8285,1,1,0,5462,8,8285,2,0
12,2022,31851,2,0,1,737,3,15925,0,1
4,2018,20690,3,1,2,1872,10,6896,3,0
6,2022,0,0,1,0,0,9,0,3,0
12,2019,46275,3,2,1,2632,3,15425,1,0
12,2022,28602,2,1,1,4586,9,14301,2,0
1,2023,468,0,2,0,46,7,468,1,0
0,2019,17467,2,1,2,5601,8,8733,4,0
9,2020,56886,4,1,1,4069,5,14221,3,0
0,2023,12958,1,1,0,3736,5,12958,3,0
9,2022,0,0,1,0,0,10,0,3,0
9,2020,20370,2,1,2,8195,11,10185,4,0
11,2021,26729,2,1,2,5386,9,13364,3,0
13,2019,29536,3,2,1,3290,7,9845,2,0
5,2020,17104,3,2,2,2909,6,5701,4,0
5,2019,16641,3,0,2,1505,4,5547,1,0
0,2018,31407,3,2,1,511,7,10469,2,0
0,2020,15634,2,2,0,3468,6,7817,1,1
9,2021,14073,1,1,0,2108,10,14073,2,0
10,2018,77801,6,1,1,815,10,12966,3,0
9,2021,13370,1,2,0,2456,3,13370,0,1
2,2022,10853,2,1,0,4642,7,5426,1,1
9,2024,0,0,2,0,0,6,0,1,1
6,2018,20054,3,1,2,4781,7,6684,4,0
4,2021,23564,3,1,2,5269,11,7854,4,0
12,2019,62901,4,0,1,2123,3,15725,1,0
9,2023,10806,1,1,0,4131,9,10806,2,0
2,2024,97,0,1,0,76,11,97,0,1
7,2019,21105,2,1,2,8362,12,10552,3,0
6,2019,24784,2,0,2,715,2,12392,1,1
2,2021,8355,1,0,0,1204,5,8355,0,1
5,2019,19684,3,1,2,6751,8,6561,2,0
9,2022,15602,2,2,0,2768,3,7801,0,1
6,2019,19659,2,1,2,6918,10,9829,4,0
9,2018,55722,4,0,1,1372,2,13930,4,0
0,2023,66,0,1,0,22,11,66,2,0
6,2021,176,0,1,0,95,11,176,3,0
5,2021,5843,1,2,0,2247,6,5843,0,1
2,2018,21076,4,0,1,1941,3,5269,0,1
3,2019,41519,4,2,1,2325,3,10379,3,0
12,2023,0,0,1,0,0,10,0,3,0
10,2022,15213,2,2,0,1555,6,7606,0,1
6,2022,10227,1,1,0,6221,11,10227,1,1
9,2018,47839,4,1,1,4573,9,11959,3,0
6,2020,17650,2,1,2,672,12,8825,1,0
9,2019,29365,2,1,1,6866,11,14682,4,0
1,2024,211,0,1,0,60,11,211,4,0
4,2020,18616,3,2,2,683,6,6205,1,1
5,2021,20146,2,1,2,2785,11,10073,3,0
7,2020,14180,2,0,0,1925,5,7090,1,1
5,2022,20867,2,0,2,1485,1,10433,3,0
9,2019,35156,3,1,1,5714,12,11718,4,0
7,2023,7461,1,0,0,1125,2,7461,1,1
2,2018,36693,5,1,1,5937,8,7338,4,0
12,2019,28282,3,1,1,7609,12,9427,3,0
5,2022,17177,2,1,2,509,9,8588,3,0
6,2023,0,0,0,0,0,3,0,0,1
2,2018,57964,6,0,1,1005,2,9660,4,0
2,2023,5164,1,1,0,3585,9,5164,1,1
5,2020,8739,1,0,0,929,1,8739,0,1
7,2019,16009,2,0,2,632,1,8004,0,1
6,2020,9882,1,1,0,4130,5,9882,3,0
1,2019,13494,2,1,0,3548,4,6747,0,1
9,2023,8914,1,0,0,2185,5,8914,1,1
6,2019,43426,4,0,1,387,1,10856,4,0
6,2022,7027,1,2,0,2808,6,7027,0,1
9,2018,27542,3,1,2,7726,10,9180,3,0
6,2019,23882,2,1,2,10418,12,11941,2,0
0,2018,39772,3,2,1,1754,8,13257,4,0
8,2023,8601,1,1,0,3779,5,8601,2,0
2,2020,20528,3,0,2,1743,2,6842,0,1
8,2024,0,0,2,0,0,8,0,0,1
12,2021,13257,1,0,0,218,1,13257,0,1
