Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun
30-01-2021,FJB/5417/SBY/PL/7411,SBY8741993,ALL-NEW-AEROX,2020,14979,Kupon Gratis I (DUA),Perlu Ganti,Baik,5,3219,1,0,14979
30-01-2021,FJB/1948/SBY/PL/8167,SBY7016840,MIO-M3 125,2021,5,Kupon Gratis I (DUA),Perlu Ganti,Baik,8,4,0,0,5
30-01-2021,FJB/6778/SBY/PL/5922,SBY2382628,FILANO-NEO,2018,23617,Repair,Perlu Ganti,Perlu Penyetelan,6,2626,3,3,7872
30-01-2021,FJB/6213/SBY/PL/2295,SBY6715149,ALL-NEW-NMAX,2018,17075,Repair,Kritis,Perlu Penyetelan,10,8544,3,4,5691
30-01-2021,FJB/5629/SBY/PL/5261,SBY8245054,LEXI,2021,28,Kupon Gratis III (TIGA),Perlu Ganti,Baik,6,7,0,0,28
30-01-2021,FJB/2189/SBY/PL/7415,SBY5405755,LEXI,2020,10089,Repair,Kritis,Baik,11,5167,1,2,10089
30-01-2021,FJB/2901/SBY/PL/2861,SBY8168000,LEXI,2020,6001,Rutin,Perlu Ganti,Baik,7,2122,1,0,6001
31-01-2021,FJB/5066/SBY/PL/1447,SBY3389892,NMAX-NEO-S,2018,44698,Repair,Baik,Perlu Penggantian,2,1231,3,3,14899
31-01-2021,FJB/6341/SBY/PL/2323,SBY7310269,NMAX-NEO-S,2020,13800,Rutin,Kritis,Baik,8,6554,1,0,13800
31-01-2021,FJB/1953/SBY/PL/9562,SBY3222997,NMAX-NEO-S,2018,47361,Repair,Kritis,Perlu Penggantian,7,3590,3,3,15787
31-01-2021,FJB/5544/SBY/PL/4331,SBY3909056,XSR 155,2020,7992,Repair,Kritis,Baik,8,6467,1,2,7992
31-01-2021,FJB/4354/SBY/PL/3868,SBY7111337,NMAX-NEO-S,2021,395,Rutin,Kritis,Baik,11,337,0,0,395
31-01-2021,FJB/7093/SBY/PL/2100,SBY5982437,FREE-GO-S,2020,10218,Kupon Gratis II (TIGA),Kritis,Baik,9,1955,1,1,10218
31-01-2021,FJB/9163/SBY/PL/9396,SBY1041939,LEXI,2018,30676,Repair,Kritis,Perlu Penggantian,11,2550,3,3,10225
01-02-2021,FJB/2633/SBY/PL/3724,SBY5593872,MT-15,2020,9902,Kupon Gratis II (TIGA),Baik,Baik,3,437,1,0,9902
01-02-2021,FJB/9159/SBY/PL/1488,SBY2153576,NMAX-NEO-S,2021,0,Rutin,Baik,Baik,2,0,0,0,0
01-02-2021,FJB/2549/SBY/PL/2557,SBY5367758,X-MAX-CONNEC,2018,28856,Repair,Perlu Ganti,Perlu Penggantian,6,414,3,4,9618
01-02-2021,FJB/5114/SBY/PL/9663,SBY2752835,NMAX-NEO-S,2019,15185,Repair,Kritis,Baik,7,5362,2,3,7592
01-02-2021,FJB/7335/SBY/PL/6211,SBY6875735,MT-15,2021,0,Kupon Gratis II (TIGA),Baik,Baik,1,0,0,0,0
02-02-2021,FJB/5460/SBY/PL/8025,SBY8173842,ALL-NEW-AEROX,2019,13909,Rutin,Kritis,Baik,9,115,2,0,6954
02-02-2021,FJB/6851/SBY/PL/6340,SBY4096766,NMAX-NEO-S,2020,9478,Repair,Perlu Ganti,Baik,5,2406,1,3,9478
02-02-2021,FJB/1206/SBY/PL/9557,SBY6755617,MIO,2018,19461,Rutin,Baik,Perlu Penyetelan,5,772,3,0,6487
02-02-2021,FJB/8463/SBY/PL/7828,SBY7452937,ALL-NEW-AEROX,2021,0,Kupon Gratis III (TIGA),Perlu Ganti,Baik,6,0,0,0,0
02-02-2021,FJB/4773/SBY/PL/1393,SBY8176791,MIO,2019,15117,Rutin,Baik,Baik,1,198,2,0,7558
02-02-2021,FJB/1079/SBY/PL/9555,SBY2631852,NMAX-NEO-S,2020,7164,Rutin,Kritis,Baik,8,5682,1,0,7164
02-02-2021,FJB/2140/SBY/PL/5841,SBY5664888,LEXI,2020,6750,Rutin,Perlu Ganti,Baik,6,3440,1,0,6750
03-02-2021,FJB/1949/SBY/PL/6498,SBY3252770,FAZZIO-NEO-HY,2020,4593,Rutin,Baik,Baik,4,9,1,0,4593
03-02-2021,FJB/6427/SBY/PL/6537,SBY5012322,MIO-M3 125,2019,12709,Rutin,Baik,Baik,4,1181,2,0,6354
03-02-2021,FJB/9315/SBY/PL/5792,SBY5331262,NMAX-NEO-S,2020,14232,Repair,Kritis,Baik,9,1620,1,2,14232
03-02-2021,FJB/6625/SBY/PL/4348,SBY4580354,FREE-GO-S,2021,0,Repair,Kritis,Baik,11,0,0,4,0
03-02-2021,FJB/7940/SBY/PL/5246,SBY2659451,VIXION,2019,19044,Rutin,Kritis,Perlu Penyetelan,9,1208,2,0,9522
03-02-2021,FJB/4409/SBY/PL/3123,SBY8359172,ALL-NEW-AEROX,2020,9584,Repair,Kritis,Baik,8,6981,1,3,9584
03-02-2021,FJB/2261/SBY/PL/7836,SBY2122644,NMAX-NEO-S,2021,0,Rutin,Perlu Ganti,Baik,6,0,0,0,0
04-02-2021,FJB/9872/SBY/PL/2632,SBY4130832,VIXION,2019,25146,Rutin,Baik,Perlu Penyetelan,2,1167,2,0,12573
04-02-2021,FJB/3149/SBY/PL/4521,SBY3439236,FREE-GO-S,2021,0,Rutin,Kritis,Baik,9,0,0,1,0
04-02-2021,FJB/9932/SBY/PL/3931,SBY4784281,MIO-M3 125,2021,0,Rutin,Baik,Baik,4,0,0,0,0
04-02-2021,FJB/2936/SBY/PL/6981,SBY8801058,XSR 155,2021,0,Rutin,Kritis,Baik,12,0,0,1,0
05-02-2021,FJB/7437/SBY/PL/4165,SBY1699417,MT-15,2018,34383,Rutin,Perlu Ganti,Perlu Penggantian,6,706,3,1,11461
05-02-2021,FJB/5783/SBY/PL/5830,SBY3477637,NMAX-NEO-S,2018,30704,Repair,Perlu Ganti,Perlu Penggantian,6,239,3,3,10234
05-02-2021,FJB/6663/SBY/PL/3178,SBY3962443,MIO,2018,35596,Rutin,Baik,Perlu Penggantian,5,906,3,0,11865
05-02-2021,FJB/8251/SBY/PL/8222,SBY3012246,MIO,2018,30864,Repair,Perlu Ganti,Perlu Penggantian,7,3324,3,2,10288
05-02-2021,FJB/1266/SBY/PL/7905,SBY6959698,LEXI,2020,4578,Repair,Perlu Ganti,Baik,8,2496,1,1,4578
05-02-2021,FJB/6162/SBY/PL/2737,SBY4914140,MIO-M3 125,2019,19143,Repair,Baik,Perlu Penyetelan,2,500,2,2,9571
06-02-2021,FJB/7790/SBY/PL/9455,SBY4028693,NMAX-NEO-S,2020,13455,Kupon Gratis I (DUA),Perlu Ganti,Baik,4,3445,1,0,13455
06-02-2021,FJB/7651/SBY/PL/7179,SBY6367800,MT-15,2021,0,Rutin,Baik,Baik,3,0,0,0,0
06-02-2021,FJB/2271/SBY/PL/6348,SBY2750416,ALL-NEW-AEROX,2018,20564,Repair,Kritis,Perlu Penyetelan,5,3922,3,4,6854
06-02-2021,FJB/4382/SBY/PL/8433,SBY5768479,R15,2019,27134,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,3,457,2,0,13567
06-02-2021,FJB/3533/SBY/PL/5462,SBY9232390,ALL-NEW-NMAX,2019,16551,Repair,Perlu Ganti,Perlu Penyetelan,6,933,2,3,8275
06-02-2021,FJB/1429/SBY/PL/5741,SBY2100337,LEXI,2018,30000,Repair,Perlu Ganti,Perlu Penggantian,6,3161,3,4,10000
06-02-2021,FJB/1291/SBY/PL/2435,SBY8969497,LEXI,2021,0,Repair,Kritis,Baik,11,0,0,4,0
07-02-2021,FJB/9389/SBY/PL/8699,SBY2795674,LEXI,2021,0,Repair,Kritis,Baik,11,0,0,2,0
07-02-2021,FJB/5236/SBY/PL/1002,SBY5757148,MIO,2020,5229,Rutin,Baik,Baik,3,1160,1,0,5229
07-02-2021,FJB/7292/SBY/PL/1442,SBY2639431,NMAX-NEO-S,2019,18524,Repair,Kritis,Perlu Penyetelan,12,9059,2,3,9262
07-02-2021,FJB/1817/SBY/PL/4833,SBY4248379,FREE-GO-S,2019,19211,Repair,Kritis,Perlu Penyetelan,10,2094,2,4,9605
07-02-2021,FJB/3457/SBY/PL/3559,SBY2212752,NMAX-NEO-S,2018,25309,Rutin,Perlu Ganti,Perlu Penyetelan,7,2909,3,0,8436
07-02-2021,FJB/6839/SBY/PL/6736,SBY2485791,LEXI,2020,6063,Repair,Perlu Ganti,Baik,7,928,1,4,6063
07-02-2021,FJB/1549/SBY/PL/9663,SBY3330852,NMAX-NEO-S,2019,24093,Rutin,Baik,Perlu Penyetelan,4,2128,2,0,12046
08-02-2021,FJB/5906/SBY/PL/2715,SBY6599082,MIO,2019,19904,Rutin,Baik,Perlu Penyetelan,2,1546,2,0,9952
08-02-2021,FJB/2575/SBY/PL/8291,SBY2247158,MIO-M3 125,2021,141,Rutin,Perlu Ganti,Baik,8,138,0,1,141
08-02-2021,FJB/9191/SBY/PL/9219,SBY4543587,X-MAX-CONNEC,2018,32726,Repair,Kritis,Perlu Penggantian,12,2776,3,2,10908
08-02-2021,FJB/2698/SBY/PL/2264,SBY5009632,NMAX-NEO-S,2018,32204,Repair,Baik,Perlu Penggantian,5,739,3,3,10734
08-02-2021,FJB/7420/SBY/PL/5680,SBY3798961,R15,2021,0,Rutin,Kritis,Baik,10,0,0,1,0
08-02-2021,FJB/1872/SBY/PL/7886,SBY9130498,X-MAX-CONNEC,2021,0,Repair,Perlu Ganti,Baik,8,0,0,3,0
08-02-2021,FJB/3609/SBY/PL/4676,SBY4573988,NMAX-NEO-S,2019,16681,Repair,Kritis,Perlu Penyetelan,10,5063,2,3,8340
08-02-2021,FJB/6207/SBY/PL/2611,SBY4443949,X-MAX-CONNEC,2019,14731,Repair,Perlu Ganti,Baik,5,2714,2,4,7365
08-02-2021,FJB/3776/SBY/PL/8996,SBY6477881,FAZZIO-NEO-HY,2020,5902,Repair,Perlu Ganti,Baik,8,513,1,2,5902
09-02-2021,FJB/7988/SBY/PL/5488,SBY9460749,MIO,2019,23755,Repair,Baik,Perlu Penyetelan,2,1561,2,2,11877
09-02-2021,FJB/5200/SBY/PL/4812,SBY1421834,ALL-NEW-AEROX,2021,0,Rutin,Baik,Baik,4,0,0,1,0
09-02-2021,FJB/6748/SBY/PL/6423,SBY4463144,MIO,2019,15851,Kupon Gratis I (DUA),Baik,Baik,4,1983,2,0,7925
09-02-2021,FJB/1584/SBY/PL/7110,SBY5281204,NMAX-NEO-S,2020,14743,Repair,Kritis,Baik,9,6365,1,3,14743
09-02-2021,FJB/2609/SBY/PL/6877,SBY2468932,LEXI,2021,0,Rutin,Perlu Ganti,Baik,8,0,0,0,0
09-02-2021,FJB/6267/SBY/PL/1131,SBY1969682,R15,2019,22429,Repair,Kritis,Perlu Penyetelan,11,6165,2,3,11214
09-02-2021,FJB/4948/SBY/PL/8731,SBY8467788,MT-15,2020,11600,Jual Part,Perlu Ganti,Baik,6,260,1,0,11600
09-02-2021,FJB/4314/SBY/PL/9274,SBY3795885,LEXI,2020,5857,Repair,Kritis,Baik,9,555,1,3,5857
09-02-2021,FJB/6440/SBY/PL/1186,SBY5564980,ALL-NEW-NMAX,2019,11829,Repair,Kritis,Baik,9,3340,2,3,5914
10-02-2021,FJB/8542/SBY/PL/5454,SBY7579397,ALL-NEW-NMAX,2019,18118,Repair,Kritis,Perlu Penyetelan,12,3846,2,2,9059
10-02-2021,FJB/1685/SBY/PL/3459,SBY8260554,MIO,2019,22212,Repair,Kritis,Perlu Penyetelan,8,5525,2,4,11106
10-02-2021,FJB/7048/SBY/PL/5714,SBY5365142,ALL-NEW-AEROX,2019,17429,Repair,Kritis,Perlu Penyetelan,10,1019,2,2,8714
10-02-2021,FJB/9822/SBY/PL/5514,SBY1731603,LEXI,2019,21673,Repair,Kritis,Perlu Penyetelan,8,3542,2,3,10836
11-02-2021,FJB/5051/SBY/PL/8152,SBY2243082,R15,2020,8010,Repair,Kritis,Baik,12,5528,1,2,8010
11-02-2021,FJB/2465/SBY/PL/4368,SBY6044435,LEXI,2021,0,Repair,Kritis,Baik,9,0,0,3,0
11-02-2021,FJB/9806/SBY/PL/4492,SBY4600292,LEXI,2021,241,Rutin,Kritis,Baik,12,130,0,0,241
12-02-2021,FJB/2996/SBY/PL/2337,SBY5817273,LEXI,2019,19256,Rutin,Kritis,Perlu Penyetelan,12,1757,2,0,9628
12-02-2021,FJB/6104/SBY/PL/2719,SBY7791351,FREE-GO-S,2018,17101,Repair,Baik,Perlu Penyetelan,2,1707,3,1,5700
12-02-2021,FJB/6803/SBY/PL/9724,SBY3112041,MIO,2020,10761,Repair,Perlu Ganti,Baik,6,2503,1,4,10761
12-02-2021,FJB/2845/SBY/PL/4717,SBY5993807,ALL-NEW-NMAX,2018,30621,Repair,Perlu Ganti,Perlu Penggantian,5,2608,3,2,10207
12-02-2021,FJB/3799/SBY/PL/2087,SBY2987975,FILANO-NEO,2019,9512,Kupon Gratis I (DUA),Perlu Ganti,Baik,8,980,2,0,4756
13-02-2021,FJB/3875/SBY/PL/7798,SBY1915383,XSR 155,2020,14076,Repair,Kritis,Baik,10,7393,1,4,14076
13-02-2021,FJB/9184/SBY/PL/7968,SBY4823592,MIO,2020,11369,Rutin,Perlu Ganti,Baik,4,2316,1,0,11369
13-02-2021,FJB/9806/SBY/PL/7098,SBY9679419,FILANO-NEO,2021,0,Rutin,Baik,Baik,1,0,0,0,0
13-02-2021,FJB/9988/SBY/PL/5177,SBY4685258,ALL-NEW-NMAX,2019,16786,Repair,Kritis,Perlu Penyetelan,7,4074,2,2,8393
13-02-2021,FJB/4550/SBY/PL/1259,SBY3056108,X-MAX-CONNEC,2021,0,Repair,Kritis,Baik,12,0,0,2,0
13-02-2021,FJB/2814/SBY/PL/8826,SBY5306280,X-MAX-CONNEC,2021,0,Rutin,Kritis,Baik,12,0,0,0,0
14-02-2021,FJB/7473/SBY/PL/7282,SBY8442310,X-MAX-CONNEC,2021,0,Rutin,Kritis,Baik,9,0,0,0,0
14-02-2021,FJB/8293/SBY/PL/9206,SBY2412435,MIO-M3 125,2019,19711,Repair,Kritis,Perlu Penyetelan,11,3221,2,4,9855
14-02-2021,FJB/5006/SBY/PL/6636,SBY6205599,FAZZIO-NEO-HY,2018,17260,Rutin,Baik,Perlu Penyetelan,1,547,3,1,5753
14-02-2021,FJB/5232/SBY/PL/3235,SBY2389143,FAZZIO-NEO-HY,2018,17587,Repair,Kritis,Perlu Penyetelan,7,4879,3,2,5862
14-02-2021,FJB/3218/SBY/PL/1413,SBY5494490,ALL-NEW-NMAX,2021,149,Kupon Gratis I (DUA),Baik,Baik,4,30,0,0,149
14-02-2021,FJB/5248/SBY/PL/6264,SBY6497480,X-MAX-CONNEC,2019,15625,Repair,Perlu Ganti,Baik,6,959,2,1,7812
14-02-2021,FJB/2741/SBY/PL/5348,SBY2442419,ALL-NEW-NMAX,2021,0,Rutin,Baik,Baik,1,0,0,0,0
14-02-2021,FJB/7344/SBY/PL/8830,SBY6302567,R15,2019,22006,Repair,Kritis,Perlu Penyetelan,12,498,2,3,11003
14-02-2021,FJB/1270/SBY/PL/4793,SBY4180641,FILANO-NEO,2021,0,Rutin,Kritis,Baik,12,0,0,1,0
15-02-2021,FJB/6590/SBY/PL/4980,SBY1156030,LEXI,2018,18955,Rutin,Kritis,Perlu Penyetelan,9,6911,3,1,6318
15-02-2021,FJB/6482/SBY/PL/7434,SBY8051917,R15,2020,9250,Repair,Kritis,Baik,10,1560,1,3,9250
15-02-2021,FJB/9439/SBY/PL/2018,SBY7693552,FILANO-NEO,2021,15,Rutin,Kritis,Baik,12,5,0,0,15
15-02-2021,FJB/6543/SBY/PL/9159,SBY2786901,MIO-M3 125,2018,14242,Repair,Baik,Perlu Penyetelan,2,861,3,3,4747
15-02-2021,FJB/8245/SBY/PL/1903,SBY4722495,X-MAX-CONNEC,2021,0,Repair,Perlu Ganti,Baik,6,0,0,1,0
16-02-2021,FJB/6509/SBY/PL/2948,SBY8418590,ALL-NEW-NMAX,2021,0,Rutin,Baik,Baik,5,0,0,0,0
16-02-2021,FJB/1240/SBY/PL/2384,SBY2908631,FREE-GO-S,2021,0,Repair,Perlu Ganti,Baik,6,0,0,3,0
16-02-2021,FJB/7852/SBY/PL/7138,SBY4934957,X-MAX-CONNEC,2020,13723,Repair,Kritis,Baik,10,3514,1,2,13723
16-02-2021,FJB/8988/SBY/PL/5710,SBY4346734,FAZZIO-NEO-HY,2021,0,Kupon Gratis I (DUA),Kritis,Baik,11,0,0,0,0
16-02-2021,FJB/9272/SBY/PL/2005,SBY1880386,ALL-NEW-AEROX,2018,30867,Repair,Kritis,Perlu Penggantian,9,4213,3,4,10289
16-02-2021,FJB/4505/SBY/PL/9882,SBY3491489,R15,2019,22693,Repair,Kritis,Perlu Penyetelan,12,1321,2,3,11346
16-02-2021,FJB/8793/SBY/PL/1857,SBY8849722,ALL-NEW-NMAX,2020,6513,Rutin,Perlu Ganti,Baik,7,682,1,0,6513
16-02-2021,FJB/2761/SBY/PL/4290,SBY7320144,XSR 155,2020,7940,Repair,Kritis,Baik,11,200,1,2,7940
16-02-2021,FJB/9162/SBY/PL/6525,SBY6268501,NMAX-NEO-S,2020,13717,Rutin,Baik,Baik,1,415,1,0,13717
16-02-2021,FJB/4921/SBY/PL/8319,SBY2531039,ALL-NEW-AEROX,2020,11183,Rutin,Baik,Baik,5,1939,1,0,11183
17-02-2021,FJB/4315/SBY/PL/5775,SBY4496811,ALL-NEW-NMAX,2020,5480,Rutin,Kritis,Baik,10,1715,1,0,5480
17-02-2021,FJB/2505/SBY/PL/9963,SBY8396176,FILANO-NEO,2021,0,Repair,Kritis,Baik,11,0,0,2,0
17-02-2021,FJB/4063/SBY/PL/4242,SBY8531532,MIO,2021,378,Rutin,Baik,Baik,1,53,0,0,378
17-02-2021,FJB/1882/SBY/PL/8849,SBY5517320,ALL-NEW-AEROX,2018,27973,Repair,Kritis,Perlu Penyetelan,9,5623,3,1,9324
17-02-2021,FJB/3055/SBY/PL/7691,SBY7373116,FAZZIO-NEO-HY,2018,16700,Rutin,Kritis,Perlu Penyetelan,12,8095,3,0,5566
17-02-2021,FJB/7874/SBY/PL/7086,SBY3793194,MT-15,2019,20335,Rutin,Baik,Perlu Penyetelan,1,606,2,0,10167
17-02-2021,FJB/8735/SBY/PL/2300,SBY9209960,NMAX-NEO-S,2021,115,Rutin,Baik,Baik,3,3,0,0,115
17-02-2021,FJB/7209/SBY/PL/3731,SBY3946951,ALL-NEW-NMAX,2018,27488,Repair,Baik,Perlu Penyetelan,3,1780,3,2,9162
18-02-2021,FJB/2350/SBY/PL/3998,SBY3764868,NMAX-NEO-S,2019,25794,Repair,Perlu Ganti,Perlu Penyetelan,6,2114,2,3,12897
18-02-2021,FJB/2395/SBY/PL/6261,SBY6600378,X-MAX-CONNEC,2018,48585,Repair,Kritis,Perlu Penggantian,10,290,3,4,16195
18-02-2021,FJB/7383/SBY/PL/6903,SBY4295653,FILANO-NEO,2019,11309,Rutin,Kritis,Baik,11,4417,2,0,5654
18-02-2021,FJB/2526/SBY/PL/9026,SBY4487224,MT-15,2021,156,Rutin,Baik,Baik,4,135,0,0,156
18-02-2021,FJB/7670/SBY/PL/5963,SBY9929265,NMAX-NEO-S,2019,22805,Repair,Kritis,Perlu Penyetelan,10,3341,2,4,11402
18-02-2021,FJB/3320/SBY/PL/6346,SBY8888654,ALL-NEW-NMAX,2018,28727,Repair,Kritis,Perlu Penggantian,9,4546,3,1,9575
18-02-2021,FJB/7964/SBY/PL/2501,SBY7257055,FILANO-NEO,2018,21651,Rutin,Baik,Perlu Penyetelan,5,1954,3,0,7217
18-02-2021,FJB/6573/SBY/PL/4770,SBY1457837,X-MAX-CONNEC,2019,28325,Repair,Kritis,Perlu Penggantian,11,6605,2,4,14162
18-02-2021,FJB/2782/SBY/PL/1899,SBY9237288,MIO,2020,10080,Repair,Kritis,Baik,11,2462,1,4,10080
19-02-2021,FJB/2905/SBY/PL/3033,SBY6781263,MT-15,2020,11569,Rutin,Baik,Baik,3,108,1,0,11569
19-02-2021,FJB/6328/SBY/PL/6264,SBY5006182,MIO-M3 125,2020,6164,Rutin,Baik,Baik,5,148,1,0,6164
19-02-2021,FJB/4989/SBY/PL/6301,SBY5799115,X-MAX-CONNEC,2019,19319,Rutin,Perlu Ganti,Perlu Penyetelan,7,1837,2,0,9659
19-02-2021,FJB/7299/SBY/PL/8467,SBY3932781,MIO-M3 125,2021,0,Rutin,Perlu Ganti,Baik,6,0,0,0,0
19-02-2021,FJB/2164/SBY/PL/4836,SBY7215016,NMAX-NEO-S,2018,27280,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,1,1715,3,0,9093
20-02-2021,FJB/4032/SBY/PL/5210,SBY2915106,LEXI,2020,9769,Rutin,Baik,Baik,3,1067,1,0,9769
20-02-2021,FJB/4361/SBY/PL/5729,SBY7113916,FREE-GO-S,2021,0,Rutin,Kritis,Baik,10,0,0,1,0
20-02-2021,FJB/5364/SBY/PL/6255,SBY1906983,LEXI,2020,7764,Rutin,Baik,Baik,1,994,1,0,7764
20-02-2021,FJB/5836/SBY/PL/1690,SBY4863081,NMAX-NEO-S,2019,15693,Repair,Kritis,Baik,8,6875,2,3,7846
20-02-2021,FJB/9072/SBY/PL/3818,SBY4361815,NMAX-NEO-S,2020,9712,Repair,Kritis,Baik,8,5457,1,2,9712
21-02-2021,FJB/7701/SBY/PL/8444,SBY5773682,FREE-GO-S,2019,10025,Rutin,Perlu Ganti,Baik,3,2858,2,1,5012
21-02-2021,FJB/7431/SBY/PL/5615,SBY3169625,ALL-NEW-AEROX,2021,412,Rutin,Baik,Baik,2,48,0,0,412
21-02-2021,FJB/5981/SBY/PL/9608,SBY9107672,ALL-NEW-AEROX,2019,28312,Repair,Baik,Perlu Penggantian,3,1787,2,3,14156
22-02-2021,FJB/8060/SBY/PL/5774,SBY1861259,FAZZIO-NEO-HY,2020,9724,Repair,Kritis,Baik,10,5141,1,3,9724
22-02-2021,FJB/7985/SBY/PL/6711,SBY9523115,ALL-NEW-AEROX,2019,29574,Repair,Kritis,Perlu Penggantian,10,932,2,3,14787
22-02-2021,FJB/3689/SBY/PL/4458,SBY2278321,ALL-NEW-AEROX,2018,33939,Repair,Perlu Ganti,Perlu Penggantian,6,2495,3,4,11313
22-02-2021,FJB/5195/SBY/PL/6368,SBY4543319,MIO-M3 125,2021,0,Repair,Kritis,Baik,11,0,0,2,0
22-02-2021,FJB/2094/SBY/PL/8859,SBY2066166,LEXI,2018,23897,Repair,Perlu Ganti,Perlu Penyetelan,4,3494,3,4,7965
22-02-2021,FJB/9163/SBY/PL/3997,SBY4107701,FREE-GO-S,2020,5686,Rutin,Kritis,Baik,9,4830,1,0,5686
23-02-2021,FJB/7830/SBY/PL/8761,SBY4656152,FREE-GO-S,2018,31269,Repair,Baik,Perlu Penggantian,4,1999,3,3,10423
24-02-2021,FJB/8571/SBY/PL/2376,SBY4935542,FILANO-NEO,2019,15304,Repair,Kritis,Baik,9,3276,2,2,7652
24-02-2021,FJB/5820/SBY/PL/1368,SBY9050279,ALL-NEW-AEROX,2018,39175,Repair,Kritis,Perlu Penggantian,9,6959,3,2,13058
24-02-2021,FJB/6711/SBY/PL/9282,SBY1488228,MIO-M3 125,2019,15763,Repair,Kritis,Baik,8,5884,2,4,7881
25-02-2021,FJB/1972/SBY/PL/2515,SBY6921916,XSR 155,2020,10107,Repair,Kritis,Baik,11,5654,1,2,10107
25-02-2021,FJB/7139/SBY/PL/8030,SBY5393110,FAZZIO-NEO-HY,2021,0,Rutin,Baik,Baik,5,0,0,0,0
25-02-2021,FJB/4830/SBY/PL/4640,SBY1344706,X-MAX-CONNEC,2018,22472,Repair,Perlu Ganti,Perlu Penyetelan,6,331,3,2,7490
25-02-2021,FJB/7531/SBY/PL/8909,SBY4519766,NMAX-NEO-S,2019,31325,Rutin,Baik,Perlu Penggantian,2,400,2,2,15662
25-02-2021,FJB/2195/SBY/PL/7944,SBY6451847,X-MAX-CONNEC,2021,401,Repair,Perlu Ganti,Baik,6,129,0,3,401
25-02-2021,FJB/8871/SBY/PL/7333,SBY1250854,NMAX-NEO-S,2018,44571,Repair,Kritis,Perlu Penggantian,8,3676,3,2,14857
25-02-2021,FJB/3751/SBY/PL/8906,SBY6085574,ALL-NEW-NMAX,2020,5082,Repair,Kritis,Baik,9,2990,1,1,5082
25-02-2021,FJB/7584/SBY/PL/5318,SBY9651590,FREE-GO-S,2021,0,Rutin,Perlu Ganti,Baik,6,0,0,0,0
26-02-2021,FJB/3862/SBY/PL/9154,SBY4136585,NMAX-NEO-S,2021,0,Rutin,Kritis,Baik,11,0,0,1,0
26-02-2021,FJB/1053/SBY/PL/2668,SBY5793969,FAZZIO-NEO-HY,2018,17265,Rutin,Kritis,Perlu Penyetelan,7,4567,3,0,5755
26-02-2021,FJB/9748/SBY/PL/2240,SBY4634136,ALL-NEW-NMAX,2020,6708,Repair,Kritis,Baik,12,34,1,3,6708
26-02-2021,FJB/1020/SBY/PL/9479,SBY2323473,ALL-NEW-AEROX,2019,27875,Repair,Baik,Perlu Penyetelan,1,1010,2,1,13937
27-02-2021,FJB/7788/SBY/PL/7644,SBY6082035,ALL-NEW-AEROX,2018,43978,Repair,Baik,Perlu Penggantian,1,552,3,1,14659
27-02-2021,FJB/2144/SBY/PL/9688,SBY4562213,MT-15,2021,150,Rutin,Baik,Baik,4,115,0,0,150
27-02-2021,FJB/4684/SBY/PL/1986,SBY6199706,VIXION,2019,14285,Repair,Baik,Baik,2,941,2,3,7142
27-02-2021,FJB/1063/SBY/PL/4648,SBY4392760,NMAX-NEO-S,2018,26286,Kupon Gratis II (TIGA),Baik,Perlu Penyetelan,4,767,3,0,8762
27-02-2021,FJB/1292/SBY/PL/3479,SBY7594308,NMAX-NEO-S,2019,21724,Rutin,Perlu Ganti,Perlu Penyetelan,6,993,2,0,10862
27-02-2021,FJB/8890/SBY/PL/3782,SBY6761254,R15,2021,179,Rutin,Perlu Ganti,Baik,6,121,0,1,179
27-02-2021,FJB/6905/SBY/PL/8415,SBY6956647,FILANO-NEO,2018,28962,Repair,Perlu Ganti,Perlu Penggantian,3,2762,3,3,9654
28-02-2021,FJB/2816/SBY/PL/2782,SBY9317936,ALL-NEW-NMAX,2020,10899,Repair,Kritis,Baik,10,4934,1,3,10899
28-02-2021,FJB/4225/SBY/PL/5557,SBY9491756,MIO,2018,29713,Repair,Baik,Perlu Penggantian,5,1486,3,1,9904
28-02-2021,FJB/4467/SBY/PL/1766,SBY5424525,XSR 155,2021,25,Kupon Gratis II (TIGA),Baik,Baik,2,5,0,0,25
28-02-2021,FJB/5515/SBY/PL/8501,SBY3595506,NMAX-NEO-S,2018,38458,Repair,Kritis,Perlu Penggantian,9,1862,3,4,12819
28-02-2021,FJB/2395/SBY/PL/8544,SBY1458557,MIO,2021,0,Repair,Kritis,Baik,12,0,0,4,0
28-02-2021,FJB/4582/SBY/PL/6769,SBY9440376,ALL-NEW-NMAX,2021,0,Rutin,Kritis,Baik,10,0,0,1,0
28-02-2021,FJB/9985/SBY/PL/5620,SBY3574388,NMAX-NEO-S,2021,0,Rutin,Baik,Baik,3,0,0,0,0
28-02-2021,FJB/4433/SBY/PL/2095,SBY1191896,ALL-NEW-AEROX,2021,119,Repair,Kritis,Baik,11,15,0,1,119
01-03-2021,FJB/7592/SBY/PL/2962,SBY1683364,R15,2019,13233,Repair,Kritis,Baik,8,5401,2,2,6616
